Album,Deluxe/Platinum Exclusive,Vault?,Song Title,Is there a Feature?,Lyrics,Length,Genre,Streams,Daily
Red (Taylor's Version),FALSE,FALSE,State of Grace (Taylor's Version),FALSE,"I'm walking fast through the traffic lights
Busy streets and busy lives
And all we know is touch and go
We are alone with our changing minds
We fall in love 'til it hurts or bleeds, or fades in time
And I never (never)
Saw you coming
And I'll never (never)
Be the same
You come around and the armor falls
Pierce the room like a cannonball
Now all we know is don't let go
We are alone, just you and me
Up in your room and our slates are clean
Just twin fire signs, four blue eyes
So you were never a saint
And I've loved in shades of wrong
We learn to live with the pain
Mosaic broken hearts
But this love is brave and wild
And I never (never)
Saw you coming
And I'll never (never)
Be the same
This is a state of grace
This is the worthwhile fight
Love is a ruthless game
Unless you play it good and right
These are the hands of fate
You're my Achilles heel
This is the golden age of something good and right and real
And I never (never)
Saw you coming
And I'll never
Be the same
And I never (never)
Saw you coming
And I'll never (so you were never a saint)
(And I've loved in shades of wrong)
Be the same (we learn to live with the pain)
(Mosaic broken hearts)
(But this love is brave and wild)
This is a state of grace
This is the worthwhile fight
Love is a ruthless game
Unless you play it good and right",4:55,Country rock,,
Red (Taylor's Version),FALSE,FALSE,Red (Taylor's Version),FALSE,"Loving him is like driving a new Maserati down a dead end street
Faster than the wind, passionate as sin, ending so suddenly
Loving him is like trying to change your mind
Once you're already flying through the free fall
Like the colors in autumn, so bright, just before they lose it all
Losing him was blue, like I'd never known
Missing him was dark gray, all alone
Forgetting him was like trying to know
Somebody you never met
But loving him was red
Loving him was red
Touching him was like realizing all you ever wanted
Was right there in front of you
Memorizing him was as easy as knowing all the words
To your old favorite song
Fighting with him was like trying to solve a crossword
And realizing there's no right answer
Regretting him was like wishing you never found out
That love could be that strong
Losing him was blue, like I'd never known
Missing him was dark gray, all alone
Forgetting him was like trying to know
Somebody you never met
But loving him was red
Oh, red
Burning red
Remembering him comes in flashbacks and echoes
Tell myself it's time now gotta let go
But moving on from him is impossible
When I still see it all in my head
In burning red
Burning, it was red
Oh, losing him was blue, like I'd never known
Missing him was dark gray, all alone
Forgetting him was like trying to know
Somebody you never met
'Cause loving him was red
Yeah, yeah, red
Burning red
And that's why he's spinning 'round in my head
Comes back to me, burning red
Yeah, yeah
His love was like driving a new Maserati down a dead end street",3:40,Country rock,,
Red (Taylor's Version),FALSE,FALSE,Treacherous (Taylor's Version),FALSE,"Put your lips close to mine
As long as they don't touch
Out of focus, eye to eye
'Til the gravity's too much
And I'll do anything you say
If you say it with your hands
And I'd be smart to walk away
But you're quicksand
This slope is treacherous
This path is reckless
This slope is treacherous
And I, I, I like it
I can't decide if it's a choice
Getting swept away
I hear the sound of my own voice
Asking you to stay
And all we are is skin and bone
Trained to get along
Forever going with the flow
But you're friction
This slope is treacherous
This path is reckless
This slope is treacherous
I, I, I like it
Two headlights shine through the sleepless night
And I will get you, and get you alone
Your name has echoed through my mind
And I just think you should, think you should know
That nothing safe is worth the drive
And I would follow you, follow you home
I'll follow you, follow you home
This hope is treacherous
This daydream is dangerous
This hope is treacherous
I, I, I
I, I, I
I, I, I
Two headlights shine through the sleepless night
And I will get you, and get you alone
Your name has echoed through my mind
And I just think you should, think you should know
That nothing safe is worth the drive
And I will follow you, follow you home
I'll follow you, follow you home
I'll follow you, follow you home
I'll follow you, follow you home
This slope is treacherous
I, I, I like it",4:00,Folk,,
Red (Taylor's Version),FALSE,FALSE,I Knew You Were Trouble (Taylor's Version),FALSE,"Once upon a time
A few mistakes ago
I was in your sights
You got me alone
You found me
You found me
You found me
I guess you didn't care
And I guess I liked that
And when I fell hard
You took a step back
Without me
Without me
Without me
And he's long gone
When he's next to me
And I realize
The blame is on me
'Cause I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been
'Til you put me down, oh
I knew you were trouble when you walked in
So, shame on me now
Flew me to places I'd never been
Now I'm lyin' on the cold hard ground
Oh, oh
Trouble, trouble, trouble
Oh, oh
Trouble, trouble, trouble
No apologies
He'll never see you cry
Pretends he doesn't know
That he's the reason why
You're drowning
You're drowning
You're drowning
And I heard you moved on
From whispers on the street
A new notch in your belt
Is all I'll ever be
And now I see
Now I see
Now I see
He was long gone
When he met me
And I realize
The joke is on me, hey
I knew you were trouble when you walked in (oh)
So shame on me now
Flew me to places I'd never been
'Til you put me down, oh
I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been, yeah
Now I'm lyin' on the cold hard ground
Oh, oh (yeah)
Trouble, trouble, trouble
Oh, oh
Trouble, trouble, trouble
And the saddest fear
Comes creepin' in
That you never loved me
Or her
Or anyone
Or anything
Yeah
I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been (never been)
'Til you put me down, oh
I knew you were trouble when you walked in (knew it right there)
So shame on me now (knew it right there)
Flew me to places I'd never been
(Ooh) now I'm lyin' on the cold hard ground
Oh, oh
Trouble, trouble, trouble (oh)
Oh, oh
Trouble, trouble, trouble
I knew you were trouble when you walked in
Trouble, trouble, trouble
I knew you were trouble when you walked in
Trouble, trouble, trouble",3:37,"Dance pop, pop rock, teen pop, dubstep",,
Red (Taylor's Version),FALSE,FALSE,All Too Well (Taylor's Version),FALSE,"I walked through the door with you
The air was cold
But something about it felt like home somehow
And I, left my scarf there at your sister's house
And you've still got it in your drawer even now
Oh, your sweet disposition
And my wide-eyed gaze
We're singing in the car, getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days
And I know it's long gone and that magic's not here no more
And I might be okay but I'm not fine at all
'Cause there we are again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well
Photo album on the counter
Your cheeks were turning red
You used to be a little kid with glasses in a twin-sized bed
And your mother's telling stories 'bout you on the tee-ball team
You told me 'bout your past thinking your future was me
And I know it's long gone and there was nothing else I could do
And I forget about you long enough to forget why I needed to
'Cause there we are again in the middle of the night
We're dancing 'round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well, yeah
And maybe we got lost in translation
Maybe I asked for too much
But maybe this thing was a masterpiece 'til you tore it all up
Running scared, I was there
I remember it all too well
And you call me up again just to break me like a promise
So casually cruel in the name of being honest
I'm a crumpled up piece of paper lying here
'Cause I remember it all, all, all
Too well
Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again
But I'm still trying to find it
After plaid shirt days and nights when you made me your own
Now you mail back my things and I walk home alone
But you keep my old scarf from that very first week
'Cause it reminds you of innocence
And it smells like me
You can't get rid of it
'Cause you remember it all too well, yeah
'Cause there we are again when I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there, I remember it all too well
Wind in my hair, you were there, you remember it all
Down the stairs, you were there, you remember it all
It was rare, I was there, I remember it all too well",5:27,"Country, folk, soft rock",,
Red (Taylor's Version),FALSE,FALSE,22 (Taylor's Version),FALSE,"It feels like a perfect night,
To dress up like hipsters,
And make fun of our exes.

Oh-ah, oh-ah.

It feels like a perfect night,
For breakfast at midnight,
To fall in love with strangers.

Oh-ah, oh-ah.

Yeah! We're happy, free, confused,
And lonely at the same time,
It's miserable and magical.

Oh yeah! Tonight's the night when,
We forget about the deadlines,
It's time, uh-oh!

I don't know about you,
But I'm feeling twenty-two!
Everything will be alright if,
You keep me next to you.

You don't know about me,
But I'll bet you want to,
Everything will be alright,
If we just keep dancing,
Like we're, twenty-two, twenty-two!

It seems like one of those nights,
This place is too crowded,
Too many cool kids.

(Who's Taylor Swift anyway? Ew).
Oh-ah, oh-ah.

It seems like one of those nights,
We ditch the whole scene,
And end up dreaming instead of sleeping.

Yeah! We're happy, free, confused,
And lonely in the best way,
It's miserable and magical.

Oh yeah! Tonight's the night when,
We forget about the heartbreaks,
It's time, uh-oh!

I don't know about you,
But I'm feeling twenty-two!
Everything will be alright if,(Ooh)
You keep me next to you.

You don't know about me,
But I'll bet you want to,
Everything will be alright if,(Alright)
We just keep dancing,
Like we're twenty-two, (oh-uh-uh-uh-oh),
Twenty-two! (I don't know about you)!
Twenty-two, twenty-two!

It feels like one of those nights!
We ditch the whole scene.
It feels like one of those nights!
We won't be sleeping.
It feels like one of those nights!
You look like bad news,
I gotta have you, I gotta have you!

Ooh-ooh, ooh-ooh, yeah, hey!

I don't know about you,
(I don't know about you)!
But I'm feeling twenty-two!
Everything will be alright if, (Ooh)
You keep me next to you.

You don't know about me,
(You don't know about me)!
But I'll bet you want to,
Everything will be alright if,
We just keep dancing, (dance like we're),

Like we're twenty-two, (oh-woah-oh),
Twenty-two, (dancing like),
Twenty-two, (yeah, yeah)!
Twenty-two, (yeah, yeah, yeah)!

It feels like one of those nights!
We ditch the whole scene.
It feels like one of those nights!
We won't be sleeping.
It feels like one of those nights!
You look like bad news,
I gotta have you, I gotta have you!",3:50,"Bubblegum pop, dance pop, disco, rock",,
Red (Taylor's Version),FALSE,FALSE,I Almost Do (Taylor's Version),FALSE,"I bet
This time of night you're still up
I bet
You're tired from a long hard week
I bet
You're sittin' in your chair by the window
Looking out at the city
And I bet
Sometimes you wonder 'bout me
And I just wanna tell you
It takes everything in me not to call you
And I wish I could run to you
And I hope you know that every time I don't
I almost do
I almost do
I bet
You think I either moved on or hate you
'Cause each time you reach out there's no reply
I bet
It never ever occurred to you
That I can't say ""Hello"" to you
And risk another goodbye
And I just wanna tell you
It takes everything in me not to call you
And I wish I could run to you
And I hope you know that every time I don't
I almost do
I almost do
Oh, we made quite a mess, babe
It's probably better off this way
And I confess, babe
In my dreams you're touching my face
And asking me if I wanna try again with you
And I almost do
And I just wanna tell you
It takes everything in me, not to call you
And I wish I could run to you
And I hope you know that every time I don't
I almost do
I almost do
Uh-uh-uh
I bet
This time of night you're still up
I bet
You're tired from a long hard week
I bet
You're sittin' in your chair by the window
Looking out at the city
And I hope
Sometimes you wonder 'bout me",4:02,Country,,
Red (Taylor's Version),FALSE,FALSE,We Are Never Ever Getting Back Together (Taylor's Version),FALSE,"I remember when we broke up the first time
Saying, ""This is it, I've had enough,"" 'cause like
We hadn't seen each other in a month
When you said you needed space. (What?)
Then you come around again and say
""Baby, I miss you and I swear I'm gonna change, trust me.""
Remember how that lasted for a day?
I say, ""I hate you,"" we break up, you call me, ""I love you.""

Ooh, we called it off again last night
But ooh, this time I'm telling you, I'm telling you

We are never ever ever getting back together
We are never ever ever getting back together
You go talk to your friends, talk to my friends, talk to me
But we are never ever ever ever getting back together

Like, ever

I'm really gonna miss you picking fights
And me falling for it screaming that I'm right
And you would hide away and find your peace of mind
With some indie record that's much cooler than mine

Ooh, you called me up again tonight
But ooh, this time I'm telling you, I'm telling you

We are never, ever, ever getting back together
We are never, ever, ever getting back together
You go talk to your friends, talk to my friends, talk to me (talk to me)
But we are never ever ever ever getting back together

Ooh, yeah, ooh yeah, ooh yeah
Oh oh oh

I used to think that we were forever ever
And I used to say, ""Never say never...""
Uggg... so he calls me up and he's like, ""I still love you,""
And I'm like... ""I just... I mean this is exhausting, you know, like
We are never getting back together. Like, ever""

No!

We are never ever ever getting back together
We are never ever ever getting back together
You go talk to your friends, talk to my friends, talk to me
But we are never ever ever ever getting back together

We, ooh, getting back together, ohhh
We, ooh, getting back together

You go talk to your friends, talk to my friends, talk to me (talk to me)
But we are never ever ever ever getting back together",3:11,"Bubblegum pop, dance pop, electropop, pop rock, folktronica",,
Red (Taylor's Version),FALSE,FALSE,Stay Stay Stay (Taylor's Version),FALSE,"I'm pretty sure we almost broke up last night
I threw my phone across the room at you
I was expecting some dramatic turn away
But you stayed
This morning I said we should talk about it
'Cause I read you should never leave a fight unresolved
That's when you came in wearing a football helmet
And said, ""Okay, let's talk""
And I said
Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
But I think that it's best if we both stay
Before you, I'd only dated self indulgent takers
Who took all of their problem out on me
But you carry my groceries and now I'm always laughing
And I love you, because you have given me no choice but to
Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
But I think that it's best if we both stay
Stay, stay, stay
You took the time to memorize me
My fears, my hopes and dreams
I just like hanging out with you
All the time
All those times that you didn't leave
It's been occurring to me
I'd like to hang out with you
For my whole life
Stay
And I'll be loving you for quite some time
No one else is gonna love me when I get mad, mad, mad
So I think that it's best if we both stay, stay, stay
Stay, stay, stay
Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
But I think that it's best if we both stay
Stay, stay, stay, stay, stay
Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
I think that it's best if we both stay
""That's so fun""",3:24,Country pop,,
Red (Taylor's Version),FALSE,FALSE,The Last Time (Taylor's Version),TRUE,"Find myself at your door
Just like all those times before
I'm not sure how I got there
All roads, they lead me here
I imagine you are home
In your room, all alone
And you open your eyes into mine
And everything feels better
And right before your eyes
I'm breaking
No past, no reasons why
Just you and me
This is the last time I'm asking you this
Put my name at the top of your list
This is the last time I'm asking you why
You break my heart in the blink of an eye, eye, eye
You find yourself at my door
Just like all those times before
You wear your best apology
But I was there to watch you leave
And all the times I let you in
Just for you to go again
Disappear when you come back
Everything is better
And right before your eyes
I'm aching
Run fast, nowhere to hide
Just you and me
This is the last time I'm asking you this
Put my name at the top of your list
This is the last time I'm asking you why
You break my heart in the blink of an eye, eye, eye
This is the last time you tell me I've got it wrong
This is the last time I say it's been you all along
This is the last time I let you in my door
This is the last time, I won't hurt you anymore
Oh-oh oh-oh oh-oh oh-oh
Oh-oh oh-oh oh-oh oh-oh
This is the last time I'm asking you this
Put my name at the top of your list
This is the last time I'm asking you why
You break my heart in the blink of an eye
This is the last time I'm asking you this
(This is the last time I'm asking you this)
Put my name at the top of your list
(Put my name at the top of your list)
This is the last time I'm asking you why
(This is the last time I'm asking you why)
You break my heart in the blink of an eye
(You break my heart)
This is the last time I'm asking you
Last time I'm asking you
Last time I'm asking you this
This is the last time I'm asking you
Last time I'm asking you
Last time I'm asking you this
This is the last time I'm asking you
Last time I'm asking you
Last time I'm asking you this
This is the last time I'm asking you
Last time I'm asking you
Last time I'm asking you this",4:58,"Alternative rock, folk",,
Red (Taylor's Version),FALSE,FALSE,Holy Ground (Taylor's Version),FALSE,"I was reminiscing just the other day
While having coffee all alone and Lord, it took me away
Back to a first glance feeling on New York time
Back when you fit my poems like a perfect rhyme
Took off faster than a green light, go
Yeah, you skip the conversation when you already know
I left a note on the door with a joke we'd made
And that was the first day
And darling, it was good
Never looking down
And right there where we stood
Was holy ground
Spinning like a girl in a brand new dress
We had this big wide city all to ourselves
We blocked the noise with the sound of 'I need you'
And for the first time I had something to lose
And I guess we fell apart in the usual way
And the story's got dust on every page
But sometimes I wonder how you think about it now
And I see your face in every crowd
'Cause darling, it was good
Never looking down
And right there where we stood
Was holy ground
Tonight I'm gonna dance
For all that we've been through
But I don't wanna dance
If I'm not dancing with you
Tonight I'm gonna dance
Like you were in this room
But I don't wanna dance
If I'm not dancing with you
It was good
Never looking down
And right there where we stood
Was holy ground
Tonight I'm gonna dance
For all that we've been through
But I don't wanna dance
If I'm not dancing with you
Tonight I'm gonna dance
Like you were in this room
But I don't wanna dance
If I'm not dancing with you",3:21,"Country rock, heartland rock",,
Red (Taylor's Version),FALSE,FALSE,Sad Beautiful Tragic (Taylor's Version),FALSE,"Long handwritten note
Deep in your pocket
Words, how little they mean
When you're a little too late
I stood right by the tracks
Your face in a locket
Good girls, hopeful they'll be and long they will wait
We had a beautiful magic love there
What a sad beautiful tragic love affair
In dreams
I meet you in warm conversation
We both wake
In lonely beds
In different cities
And time
Is taking its sweet time erasing you
And you've got your demons
And darlin' they all look like me
'Cause we had a beautiful magic love there
What a sad beautiful tragic love affair
Distance, timing
Breakdown, fighting
Silence, the train runs off its tracks
Kiss me, try to fix it
Could you just try to listen?
Hang up, give up
For the life of us we can't get back
A beautiful magic love there
What a sad
Beautiful tragic
Beautiful tragic
Beautiful
What we had a beautiful magic love there (uh-uh)
What a sad beautiful tragic love affair
We had a beautiful magic love there
What a sad beautiful tragic love affair",4:43,Country folk,,
Red (Taylor's Version),FALSE,FALSE,The Lucky One (Taylor's Version),FALSE,"New to town with a made-up name
In the angel's city, chasing fortune and fame
And the camera flashes make it look like a dream
You had it figured out since you were in school
Everybody loves pretty, everybody loves cool
So overnight, you look like a '60s queen
Another name goes up in lights
Like diamonds in the sky
And they'll tell you now, you're the lucky one
Yeah, they'll tell you now, you're the lucky one
But can you tell me now you're the lucky one?
Oh, oh, oh
Now it's big black cars and Riviera views
And your lover in the foyer doesn't even know you
And your secrets end up splashed on the news front page
And they tell you that you're lucky, but you're so confused
'Cause you don't feel pretty, you just feel used
And all the young things line up to take your place
Another name goes up in lights
You wonder if you'll make it out alive
And they'll tell you now, you're the lucky one
Yeah, they'll tell you now, you're the lucky one
Can you tell me now you're the lucky one?
Oh, oh, oh, oh-oh-oh-oh-oh, oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh
It was a few years later, I showed up here
And they still tell the legend of how you disappeared
How you took the money and your dignity and got the hell out
They say you bought a bunch of land somewhere
Chose the Rose Garden over Madison Square
And it took some time, but I understand it now
'Cause now my name is up in lights
But I think you got it right
Let me tell you now, you're the lucky one
Let me tell you now, you're the lucky one
Let me tell you now, you're the lucky one
Oh, oh, oh
Yeah, they'll tell you now, you're the lucky one
Yeah, they'll tell you now, you're the lucky one
Let me tell you now, you're the lucky one
Oh, oh, oh
Oh, oh-oh, oh-oh",4:00,Country pop,,
Red (Taylor's Version),FALSE,FALSE,Everything Has Changed (Taylor's Version),TRUE,"You good to go?
All I knew
This morning when I woke
Is I know something now
Know something now I didn't before
And all I've seen
Since eighteen hours ago
Is green eyes and freckles and your smile
In the back of my mind making me feel like
I just wanna know you better, know you better, know you better now
I just wanna know you better, know you better, know you better now
I just wanna know you better, know you better, know you better now
I just wanna know you, know you, know you
'Cause all I know is we said, ""Hello""
And your eyes look like comin' home
All I know is a simple name
And everything has changed
All I know is you held the door
You'll be mine and I'll be yours
All I know since yesterday
Is everything has changed
And all my walls
Stood tall painted blue
But I'll take 'em down, take 'em down
And open up the door for you
And all I feel
In my stomach is butterflies
The beautiful kind, makin' up for lost time
Takin' flight, makin' me feel like
I just wanna know you better, know you better, know you better now
I just wanna know you better, know you better, know you better now
I just wanna know you better, know you better, know you better now
I just wanna know you, know you, know you
'Cause all I know is we said, ""Hello""
And your eyes look like comin' home
All I know is a simple name
Everything has changed
All I know is you held the door
And you'll be mine and I'll be yours
All I know since yesterday
Is everything has changed
Come back and tell me why
I'm feelin' like I've missed you all this time
And meet me there tonight
And let me know that it's not all in my mind
I just wanna know you better, know you better, know you better now
I just wanna know you, know you, know you
All I know is we said, ""Hello""
Your eyes look like comin' home
All I know is a simple name
And everything has changed
All I know is you held the door
You'll be mine and I'll be yours
All I know since yesterday
Is everything has changed
All I know is we said, ""Hello""
So dust off your highest hopes
All I know is pouring rain
And everything has changed
All I know is a new found grace
All my days, I'll know your face
All I know since yesterday
Is everything has changed",4:03,Folk pop,,
Red (Taylor's Version),FALSE,FALSE,Starlight (Taylor's Version),FALSE,"I said, ""Oh my, what a marvelous tune""
It was the best night, never would forget how we moved
The whole place
Was dressed to the nines
And we were dancing, dancing
Like we're made of starlight
Like we're made of starlight
I met Bobby on the boardwalk summer of '45
Picked me up late one night out the window
We were seventeen and crazy running wild, wild
Can't remember what song he was playing when we walked in
The night we snuck into a yacht club party
Pretending to be a duchess and a prince
And I said, ""Oh my, what a marvelous tune""
It was the best night, never would forget how we moved
The whole place
Was dressed to the nines
And we were dancing, dancing
Like we're made of starlight, starlight
Like we're made of starlight, starlight
He said, ""Look at you, worrying so much about things you can't change
You'll spend your whole life singing the blues
If you keep thinking that way""
He was tryna to skip rocks on the ocean saying to me
""Don't you see the starlight, starlight
Don't you dream impossible things""
Like, ""Oh my, what a marvelous tune""
It was the best night, never would forget how we moved
The whole place
Was dressed to the nines
And we were dancing, dancing
Like we're made of starlight, starlight
Like we're made of starlight, starlight
Ooh, ooh he's talking crazy
Ooh, ooh dancing with me
Ooh, ooh we could get married
Have ten kids and teach 'em how to dream
""Oh, my what a marvelous tune""
It was the best night, never would forget how we moved
The whole place
Was dressed to the nines
And we were dancing, dancing
Like we're made of starlight, starlight
Like we're made of starlight, starlight
Like we're made of starlight, starlight
Like we dream impossible dreams
Like starlight, starlight
Like we dream impossible dreams
Don't you see the starlight, starlight
Don't you dream impossible things",3:37,Country rock,,
Red (Taylor's Version),FALSE,FALSE,Begin Again (Taylor's Version),FALSE,"Took a deep breath in the mirror
He didn't like it when I wore high heels
But I do
Turn the lock and put my headphones on
He always said he didn't get this song
But I do, I do
Walked in expecting you'd be late
But you got here early and you stand and wave
I walk to you
You pull my chair out and help me in
And you don't know how nice that is
But I do
And you throw your head back laughing
Like a little kid
I think it's strange that you think I'm funny, 'cause
He never did
I've been spending the last eight months
Thinking all love ever does
Is break and burn, and end
But on a Wednesday in a cafe
I watched it begin again
You said you never met one girl who had
As many James Taylor records as you
But I do
We tell stories and you don't know why
I'm coming off a little shy
But I do
But you throw your head back laughing
Like a little kid
I think it's strange that you think I'm funny, 'cause
He never did
I've been spending the last eight months
Thinking all love ever does
Is break and burn, and end
But on a Wednesday in a cafe
I watched it begin again
And we walked down the block, to my car
And I almost brought him up
But you start to talk about the movies
That your family watches every single Christmas
And I want to talk about that
And for the first time
What's past is past
'Cause you throw your head back laughing
Like a little kid
I think it's strange that you think I'm funny, 'cause
He never did
I've been spending the last eight months
Thinking all love ever does
Is break and burn, and end
But on a Wednesday in a cafe
I watched it begin again
But on a Wednesday in a cafe
I watched it begin again",3:57,"Country, soft rock, folk pop",,
Red (Taylor's Version),FALSE,FALSE,The Moment I Knew (Taylor's Version),FALSE,"You should've been there
Should've burst through the door
With that ""Baby, I'm right here"" smile
And it would've felt like
A million little shining stars had just aligned
And I would've been so happy
Christmas lights glisten
I've got my eye on the door
Just waiting for you to walk in
But the time is ticking
People ask me how I've been
As I comb back through my memory
How you said you'd be here
You said you'd be here
And it was like slow motion
Standing there in my party dress
In red lipstick
With no one to impress
And they're all laughing
As I'm looking around the room
But there was one thing missing
And that was the moment I knew
And the hours pass by
Now I just wanna be alone
But your close friends always seem to know
When there's something really wrong
So they follow me down the hall
And there in the bathroom
I try not to fall apart
And the sinking feeling starts
As I say hopelessly
""He said he'd be here""
And it was like slow motion
Standing there in my party dress
In red lipstick
With no one to impress
And they're all laughing
And asking me about you
But there was one thing missing (missing, missing)
And that was the moment I knew
What do you say, when tears are streaming down your face
In front of everyone you know?
And what do you do when the one who means the most to you
Is the one who didn't show?
You should've been here
And I would've been so happy
And it was like slow motion
Standing there in my party dress
In red lipstick
With no one to impress
And they're all standing around me singing
""Happy birthday to you""
But there was one thing missing
And that was the moment I knew
Ooh, I knew
Ooh
You called me later
And said, ""I'm sorry, I didn't make it""
And I said, ""I'm sorry too""
And that was the moment I knew",4:45,Pop rock,,
Red (Taylor's Version),FALSE,FALSE,Come Back…Be Here (Taylor's Version),FALSE,"You said it in a simple way
4:00 a.m. the second day
How strange that I don't know you at all
Stumbled through the long goodbye
One last kiss, then catch your flight
Right when I was just about to fall
I told myself, don't get attached
But in my mind, I play it back
Spinning faster than the plane that took you
And this is when the feeling sinks in
I don't wanna miss you like this
Come back, be here
Come back, be here
I guess you're in New York today
I don't wanna need you this way
Come back, be here
Come back, be here
The delicate beginning rush
The feeling you can know so much
Without knowing anything at all
And now that I can put this down
If I had known what I'd known now
I never would've played so nonchalant
Taxi cabs and busy streets
That never bring you back to me
I can't help but wish you took me with you
And this is when the feeling sinks in
I don't wanna miss you like this
Come back, be here
Come back, be here
I guess you're in London today
And I don't wanna need you this way
Come back, be here
Come back, be here
This is falling in love in the cruelest way
This is falling for you and you are worlds away
In New York, be here
But you're in London, and I break down
'Cause it's not fair that you're not around
This is when the feeling sinks in
I don't wanna miss you like this
Come back, be here
Come back, be here
I guess you're in New York today
And I don't wanna need you this way
Come back, be here
Come back, be here
Oh-oh, oh-oh
I don't wanna miss you like this
Oh-oh, oh-oh
Come back, be here
Come back, be here",3:42,"Country pop, soft rock, chamber pop",,
Red (Taylor's Version),FALSE,FALSE,Girl At Home (Taylor's Version),FALSE,"Don't look at me, you got a girl at home
And everybody knows that, everybody knows that, ah-ah
Don't look at me, you got a girl at home
And everybody knows that
I don't even know her
But I feel a responsibility to do what's upstanding and right
It's kinda like a code, yeah
And you've been getting closer and closer, and crossing so many lines
And it would be a fine proposition
If I was a stupid girl
But honey, I am no-one's exception
This I have previously learned
So don't look at me, you got a girl at home
And everybody knows that, everybody knows that, ah-ah
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
I see you turn off your phone
And now you got me alone, and I say
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
I just wanna make sure
You understand perfectly, you're the kind of man who makes me sad
While she waits up
You chase down the newest thing and take for granted what you have
And it would be a fine proposition
If I was a stupid girl
And yeah, I might go with it
If I hadn't once been just like her
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that, ah-ah
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
I see you turn off your phone
And now you got me alone, and I say
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
Call a cab, lose my number, you're about to lose your girl
Call a cab, lose my number, let's consider this lesson learned
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that, ah-ah
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
Want to see you pick up your phone
And tell her you're coming home
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
Don't look at me, you got a girl at home
And everybody knows that, everybody knows that
It would be a fine proposition
If I hadn't once been just like her",3:40,"Country pop, electro pop, synth-pop",,
Red (Taylor's Version),FALSE,FALSE,State of Grace (acoustic version) (Taylor's Version),FALSE,"I'm walking fast through the traffic lights
Busy streets and busy lives
And all we know is touch and go
We are alone with our changing minds
We fall in love 'til it hurts or bleeds, or fades in time
And I never (never)
Saw you coming
And I'll never (never)
Be the same
You come around and the armor falls
Pierce the room like a cannonball
Now all we know is don't let go
We are alone, just you and me
Up in your room and our slates are clean
Just twin fire signs, four blue eyes
So you were never a saint
And I've loved in shades of wrong
We learn to live with the pain
Mosaic broken hearts
But this love is brave and wild
And I never (never)
Saw you coming
And I'll never (never)
Be the same
This is a state of grace
This is the worthwhile fight
Love is a ruthless game
Unless you play it good and right
These are the hands of fate
You're my Achilles heel
This is the golden age of something good and right and real
And I never (never)
Saw you coming
And I'll never
Be the same
And I never (never)
Saw you coming
And I'll never (so you were never a saint)
(And I've loved in shades of wrong)
Be the same (we learn to live with the pain)
(Mosaic broken hearts)
(But this love is brave and wild)
This is a state of grace
This is the worthwhile fight
Love is a ruthless game
Unless you play it good and right",5:23,Country rock,,
Red (Taylor's Version),FALSE,FALSE,Ronan (Taylor's Version),FALSE,"I remember your bare feet down the hallway
I remember your little laugh
Race cars on the kitchen floor, plastic dinosaurs
I love you to the moon and back
I remember your blue eyes looking into mine
Like we had our own secret club
I remember you dancing before bed time
Then jumpin' on me, wakin' me up
I can still feel you hold my hand, little man
And even the moment I knew
You fought it hard like an army guy
Remember I leaned in and whispered to you
Come on baby with me, we're gonna fly away from here
You were my best four years
I remember the drive home
When the blind hope turned to crying and screaming ""Why?""
Flowers pile up in the worst way, no one knows what to say
About a beautiful boy who died
And it's about to be Halloween
You could be anything you wanted if you were still here
I remember the last day when I kissed your face
And whispered in your ear
Come on baby with me, we're gonna fly away from here
Out of this curtained room in this hospital grey, we'll just disappear
Come on baby with me, we're gonna fly away from here
You were my best four years
What if I'm standing in your closet trying to talk to you?
What if I kept the hand-me-downs you won't grow into?
And what if I really thought some miracle would see us through?
What if the miracle was even getting one moment with you?
Come on baby with me, we're gonna fly away from here
Come on baby with me, we're gonna fly away from here
You were my best four years
I remember your bare feet down the hallway
I love you to the moon and back",4:24,Soft rock,,
